"Url delle immagini prodotto","Nome Prodotto",Descrizione,Colore,"url img texture"
"https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/CIRCUIT/CRTD_42X45/Circuit_42X45_01_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/CIRCUIT/CRTD_42X45/Circuit_42X45_02_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/CIRCUIT/CRTD_42X45/Circuit_42X45_03_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/CIRCUIT/CRTD_42X45/Circuit_42X45_04_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/CIRCUIT/CRTD_42X45/Circuit_42X45_05_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/CIRCUIT/CRTD_42X45/Circuit_42X45_06_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/CIRCUIT/CRTD_42X45/Circuit_42X45_07_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/CIRCUIT/CRTD_42X45/Circuit_42X45_08_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/CIRCUIT/CRTD_42X45/Circuit_42X45_09_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/CIRCUIT/CRTD_42X45/Circuit_42X45_10_zoom.jpg; ","
                CIRCUIT CRTD_42X45
        ","<img src=""https://www.pedrali.it/export/sites/default/galleries/disegni/COMPLEMENTI/MM-IN/Circuit.png""><br>                        Il tavolino Circuit è leggero e versatile. Il suo tratto distintivo è il telaio continuo in tondino d’acciaio Ø 11 che, nella sezione che poggia al pavimento e in quella che sostiene il ripiano del tavolo, si caratterizza per una curva morbida e fluida. Abbinabile a ripiani tondi Ø 425 mm in diverse finiture.",CFC_BI,/export/sites/default/galleries/colori/RIPIANI_IN_STRATIFICATO/CFC-CFC_BI.png
"https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BLUME/BLTD_89/Blume_bltd_89_01_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BLUME/BLTD_89/Blume_bltd_89_02_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BLUME/BLTD_89/Blume_bltd_89_03_zoom.jpg; ","
                BLUME BLTD_89
        ","<img src=""https://www.pedrali.it/export/sites/default/galleries/disegni/COMPLEMENTI/MM-IN/Blume_BLTD_89X30-37-45.png""><br>                        I tavolini della collezione Blume, ispirati ad un'idea di eleganza e raffinatezza, riprendono il medesimo profilo a forma di fiore delle sedute che, sporgendo oltre il perimetro del ripiano, viene messo in evidenza. Disponibile in tre diverse altezze con struttura in estruso di alluminio e ripiano tondo Ø 890 mm in marmo, agglomerato di marmo o stratificato. I tavolini Blume possono essere sovrapposti e dare vita a composizioni di varia natura.",OA,/export/sites/default/galleries/colori/METALLI/METALLI/METALLI-Blume-OA.jpg
"https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BLUME/BLTD_89/Blume_bltd_89_01_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BLUME/BLTD_89/Blume_bltd_89_02_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BLUME/BLTD_89/Blume_bltd_89_03_zoom.jpg; ","
                BLUME BLTD_89
        ","<img src=""https://www.pedrali.it/export/sites/default/galleries/disegni/COMPLEMENTI/MM-IN/Blume_BLTD_89X30-37-45.png""><br>                        I tavolini della collezione Blume, ispirati ad un'idea di eleganza e raffinatezza, riprendono il medesimo profilo a forma di fiore delle sedute che, sporgendo oltre il perimetro del ripiano, viene messo in evidenza. Disponibile in tre diverse altezze con struttura in estruso di alluminio e ripiano tondo Ø 890 mm in marmo, agglomerato di marmo o stratificato. I tavolini Blume possono essere sovrapposti e dare vita a composizioni di varia natura.",BS,/export/sites/default/galleries/colori/METALLI/METALLI/METALLI-Blume-BS.jpg
"https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BLUME/BLTD_89/Blume_bltd_89_01_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BLUME/BLTD_89/Blume_bltd_89_02_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BLUME/BLTD_89/Blume_bltd_89_03_zoom.jpg; ","
                BLUME BLTD_89
        ","<img src=""https://www.pedrali.it/export/sites/default/galleries/disegni/COMPLEMENTI/MM-IN/Blume_BLTD_89X30-37-45.png""><br>                        I tavolini della collezione Blume, ispirati ad un'idea di eleganza e raffinatezza, riprendono il medesimo profilo a forma di fiore delle sedute che, sporgendo oltre il perimetro del ripiano, viene messo in evidenza. Disponibile in tre diverse altezze con struttura in estruso di alluminio e ripiano tondo Ø 890 mm in marmo, agglomerato di marmo o stratificato. I tavolini Blume possono essere sovrapposti e dare vita a composizioni di varia natura.",NE,/export/sites/default/galleries/colori/METALLI/METALLI/METALLI-Blume-NE.jpg
"https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BLUME/BLTD_89/Blume_bltd_89_01_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BLUME/BLTD_89/Blume_bltd_89_02_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BLUME/BLTD_89/Blume_bltd_89_03_zoom.jpg; ","
                BLUME BLTD_89
        ","<img src=""https://www.pedrali.it/export/sites/default/galleries/disegni/COMPLEMENTI/MM-IN/Blume_BLTD_89X30-37-45.png""><br>                        I tavolini della collezione Blume, ispirati ad un'idea di eleganza e raffinatezza, riprendono il medesimo profilo a forma di fiore delle sedute che, sporgendo oltre il perimetro del ripiano, viene messo in evidenza. Disponibile in tre diverse altezze con struttura in estruso di alluminio e ripiano tondo Ø 890 mm in marmo, agglomerato di marmo o stratificato. I tavolini Blume possono essere sovrapposti e dare vita a composizioni di varia natura.",GG,/export/sites/default/galleries/colori/METALLI/METALLI/METALLI-Blume-GG.jpg
"https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BLUME/BLTD_89/Blume_bltd_89_01_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BLUME/BLTD_89/Blume_bltd_89_02_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BLUME/BLTD_89/Blume_bltd_89_03_zoom.jpg; ","
                BLUME BLTD_89
        ","<img src=""https://www.pedrali.it/export/sites/default/galleries/disegni/COMPLEMENTI/MM-IN/Blume_BLTD_89X30-37-45.png""><br>                        I tavolini della collezione Blume, ispirati ad un'idea di eleganza e raffinatezza, riprendono il medesimo profilo a forma di fiore delle sedute che, sporgendo oltre il perimetro del ripiano, viene messo in evidenza. Disponibile in tre diverse altezze con struttura in estruso di alluminio e ripiano tondo Ø 890 mm in marmo, agglomerato di marmo o stratificato. I tavolini Blume possono essere sovrapposti e dare vita a composizioni di varia natura.",FNP_NE,/export/sites/default/galleries/colori/RIPIANI_FENIX/FNP-FNP_NE.png
"https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BLUME/BLTD_89/Blume_bltd_89_01_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BLUME/BLTD_89/Blume_bltd_89_02_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BLUME/BLTD_89/Blume_bltd_89_03_zoom.jpg; ","
                BLUME BLTD_89
        ","<img src=""https://www.pedrali.it/export/sites/default/galleries/disegni/COMPLEMENTI/MM-IN/Blume_BLTD_89X30-37-45.png""><br>                        I tavolini della collezione Blume, ispirati ad un'idea di eleganza e raffinatezza, riprendono il medesimo profilo a forma di fiore delle sedute che, sporgendo oltre il perimetro del ripiano, viene messo in evidenza. Disponibile in tre diverse altezze con struttura in estruso di alluminio e ripiano tondo Ø 890 mm in marmo, agglomerato di marmo o stratificato. I tavolini Blume possono essere sovrapposti e dare vita a composizioni di varia natura.",FNI3452,/export/sites/default/galleries/colori/FNI3452.png
"https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BLUME/BLTD_89/Blume_bltd_89_01_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BLUME/BLTD_89/Blume_bltd_89_02_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BLUME/BLTD_89/Blume_bltd_89_03_zoom.jpg; ","
                BLUME BLTD_89
        ","<img src=""https://www.pedrali.it/export/sites/default/galleries/disegni/COMPLEMENTI/MM-IN/Blume_BLTD_89X30-37-45.png""><br>                        I tavolini della collezione Blume, ispirati ad un'idea di eleganza e raffinatezza, riprendono il medesimo profilo a forma di fiore delle sedute che, sporgendo oltre il perimetro del ripiano, viene messo in evidenza. Disponibile in tre diverse altezze con struttura in estruso di alluminio e ripiano tondo Ø 890 mm in marmo, agglomerato di marmo o stratificato. I tavolini Blume possono essere sovrapposti e dare vita a composizioni di varia natura.",FNI3455,/export/sites/default/galleries/colori/FNI3455.png
"https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BLUME/BLTD_89/Blume_bltd_89_01_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BLUME/BLTD_89/Blume_bltd_89_02_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BLUME/BLTD_89/Blume_bltd_89_03_zoom.jpg; ","
                BLUME BLTD_89
        ","<img src=""https://www.pedrali.it/export/sites/default/galleries/disegni/COMPLEMENTI/MM-IN/Blume_BLTD_89X30-37-45.png""><br>                        I tavolini della collezione Blume, ispirati ad un'idea di eleganza e raffinatezza, riprendono il medesimo profilo a forma di fiore delle sedute che, sporgendo oltre il perimetro del ripiano, viene messo in evidenza. Disponibile in tre diverse altezze con struttura in estruso di alluminio e ripiano tondo Ø 890 mm in marmo, agglomerato di marmo o stratificato. I tavolini Blume possono essere sovrapposti e dare vita a composizioni di varia natura.",MBA,/export/sites/default/galleries/colori/RIPIANI_IN_MARMO/marmo-MBA.png
"https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BLUME/BLTD_89/Blume_bltd_89_01_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BLUME/BLTD_89/Blume_bltd_89_02_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BLUME/BLTD_89/Blume_bltd_89_03_zoom.jpg; ","
                BLUME BLTD_89
        ","<img src=""https://www.pedrali.it/export/sites/default/galleries/disegni/COMPLEMENTI/MM-IN/Blume_BLTD_89X30-37-45.png""><br>                        I tavolini della collezione Blume, ispirati ad un'idea di eleganza e raffinatezza, riprendono il medesimo profilo a forma di fiore delle sedute che, sporgendo oltre il perimetro del ripiano, viene messo in evidenza. Disponibile in tre diverse altezze con struttura in estruso di alluminio e ripiano tondo Ø 890 mm in marmo, agglomerato di marmo o stratificato. I tavolini Blume possono essere sovrapposti e dare vita a composizioni di varia natura.",MED,/export/sites/default/galleries/colori/RIPIANI_IN_MARMO/marmo-MED.png
"https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BLUME/BLTD_89/Blume_bltd_89_01_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BLUME/BLTD_89/Blume_bltd_89_02_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BLUME/BLTD_89/Blume_bltd_89_03_zoom.jpg; ","
                BLUME BLTD_89
        ","<img src=""https://www.pedrali.it/export/sites/default/galleries/disegni/COMPLEMENTI/MM-IN/Blume_BLTD_89X30-37-45.png""><br>                        I tavolini della collezione Blume, ispirati ad un'idea di eleganza e raffinatezza, riprendono il medesimo profilo a forma di fiore delle sedute che, sporgendo oltre il perimetro del ripiano, viene messo in evidenza. Disponibile in tre diverse altezze con struttura in estruso di alluminio e ripiano tondo Ø 890 mm in marmo, agglomerato di marmo o stratificato. I tavolini Blume possono essere sovrapposti e dare vita a composizioni di varia natura.",MGC,/export/sites/default/galleries/colori/RIPIANI_IN_MARMO/marmo-MGC.png
"https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BLUME/BLTD_89/Blume_bltd_89_01_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BLUME/BLTD_89/Blume_bltd_89_02_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BLUME/BLTD_89/Blume_bltd_89_03_zoom.jpg; ","
                BLUME BLTD_89
        ","<img src=""https://www.pedrali.it/export/sites/default/galleries/disegni/COMPLEMENTI/MM-IN/Blume_BLTD_89X30-37-45.png""><br>                        I tavolini della collezione Blume, ispirati ad un'idea di eleganza e raffinatezza, riprendono il medesimo profilo a forma di fiore delle sedute che, sporgendo oltre il perimetro del ripiano, viene messo in evidenza. Disponibile in tre diverse altezze con struttura in estruso di alluminio e ripiano tondo Ø 890 mm in marmo, agglomerato di marmo o stratificato. I tavolini Blume possono essere sovrapposti e dare vita a composizioni di varia natura.",MVG,/export/sites/default/galleries/colori/RIPIANI_IN_MARMO/marmo-MVG.png
"https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BLUME/BLTD_89/Blume_bltd_89_01_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BLUME/BLTD_89/Blume_bltd_89_02_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BLUME/BLTD_89/Blume_bltd_89_03_zoom.jpg; ","
                BLUME BLTD_89
        ","<img src=""https://www.pedrali.it/export/sites/default/galleries/disegni/COMPLEMENTI/MM-IN/Blume_BLTD_89X30-37-45.png""><br>                        I tavolini della collezione Blume, ispirati ad un'idea di eleganza e raffinatezza, riprendono il medesimo profilo a forma di fiore delle sedute che, sporgendo oltre il perimetro del ripiano, viene messo in evidenza. Disponibile in tre diverse altezze con struttura in estruso di alluminio e ripiano tondo Ø 890 mm in marmo, agglomerato di marmo o stratificato. I tavolini Blume possono essere sovrapposti e dare vita a composizioni di varia natura.",MRL,/export/sites/default/galleries/colori/MARMO/MARMO-MRL.png
"https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BLUME/BLTD_89/Blume_bltd_89_01_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BLUME/BLTD_89/Blume_bltd_89_02_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BLUME/BLTD_89/Blume_bltd_89_03_zoom.jpg; ","
                BLUME BLTD_89
        ","<img src=""https://www.pedrali.it/export/sites/default/galleries/disegni/COMPLEMENTI/MM-IN/Blume_BLTD_89X30-37-45.png""><br>                        I tavolini della collezione Blume, ispirati ad un'idea di eleganza e raffinatezza, riprendono il medesimo profilo a forma di fiore delle sedute che, sporgendo oltre il perimetro del ripiano, viene messo in evidenza. Disponibile in tre diverse altezze con struttura in estruso di alluminio e ripiano tondo Ø 890 mm in marmo, agglomerato di marmo o stratificato. I tavolini Blume possono essere sovrapposti e dare vita a composizioni di varia natura.",MFP,/export/sites/default/galleries/colori/MARMO/MARMO-MFP.png
"https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BLUME/BLTD_89/Blume_bltd_89_01_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BLUME/BLTD_89/Blume_bltd_89_02_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BLUME/BLTD_89/Blume_bltd_89_03_zoom.jpg; ","
                BLUME BLTD_89
        ","<img src=""https://www.pedrali.it/export/sites/default/galleries/disegni/COMPLEMENTI/MM-IN/Blume_BLTD_89X30-37-45.png""><br>                        I tavolini della collezione Blume, ispirati ad un'idea di eleganza e raffinatezza, riprendono il medesimo profilo a forma di fiore delle sedute che, sporgendo oltre il perimetro del ripiano, viene messo in evidenza. Disponibile in tre diverse altezze con struttura in estruso di alluminio e ripiano tondo Ø 890 mm in marmo, agglomerato di marmo o stratificato. I tavolini Blume possono essere sovrapposti e dare vita a composizioni di varia natura.",MBR,/export/sites/default/galleries/colori/MARMO/MARMO-MBR.png
"https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BLUME/BLT_100X25/Blume_blt_100x25_01_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BLUME/BLT_100X25/Blume_blt_100x25_02_zoom.jpg; ","
                BLUME BLT_100X25
        ","<img src=""https://www.pedrali.it/export/sites/default/galleries/disegni/COMPLEMENTI/MM-IN/Blume_BLT100X25X30-37-45.png""><br>                        I tavolini della collezione Blume, ispirati ad un'idea di eleganza e raffinatezza, riprendono il medesimo profilo a forma di fiore delle sedute che, sporgendo oltre il perimetro del ripiano, viene messo in evidenza. Disponibile in tre diverse altezze con struttura in estruso di alluminio e ripiano rettangolare 1000x250 mm in marmo, agglomerato di marmo o stratificato. I tavolini Blume possono essere sovrapposti e dare vita a composizioni di varia natura.",OA,/export/sites/default/galleries/colori/METALLI/METALLI/METALLI-Blume-OA.jpg
"https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BLUME/BLT_100X25/Blume_blt_100x25_01_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BLUME/BLT_100X25/Blume_blt_100x25_02_zoom.jpg; ","
                BLUME BLT_100X25
        ","<img src=""https://www.pedrali.it/export/sites/default/galleries/disegni/COMPLEMENTI/MM-IN/Blume_BLT100X25X30-37-45.png""><br>                        I tavolini della collezione Blume, ispirati ad un'idea di eleganza e raffinatezza, riprendono il medesimo profilo a forma di fiore delle sedute che, sporgendo oltre il perimetro del ripiano, viene messo in evidenza. Disponibile in tre diverse altezze con struttura in estruso di alluminio e ripiano rettangolare 1000x250 mm in marmo, agglomerato di marmo o stratificato. I tavolini Blume possono essere sovrapposti e dare vita a composizioni di varia natura.",BS,/export/sites/default/galleries/colori/METALLI/METALLI/METALLI-Blume-BS.jpg
"https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BLUME/BLT_100X25/Blume_blt_100x25_01_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BLUME/BLT_100X25/Blume_blt_100x25_02_zoom.jpg; ","
                BLUME BLT_100X25
        ","<img src=""https://www.pedrali.it/export/sites/default/galleries/disegni/COMPLEMENTI/MM-IN/Blume_BLT100X25X30-37-45.png""><br>                        I tavolini della collezione Blume, ispirati ad un'idea di eleganza e raffinatezza, riprendono il medesimo profilo a forma di fiore delle sedute che, sporgendo oltre il perimetro del ripiano, viene messo in evidenza. Disponibile in tre diverse altezze con struttura in estruso di alluminio e ripiano rettangolare 1000x250 mm in marmo, agglomerato di marmo o stratificato. I tavolini Blume possono essere sovrapposti e dare vita a composizioni di varia natura.",NE,/export/sites/default/galleries/colori/METALLI/METALLI/METALLI-Blume-NE.jpg
"https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BLUME/BLT_100X25/Blume_blt_100x25_01_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BLUME/BLT_100X25/Blume_blt_100x25_02_zoom.jpg; ","
                BLUME BLT_100X25
        ","<img src=""https://www.pedrali.it/export/sites/default/galleries/disegni/COMPLEMENTI/MM-IN/Blume_BLT100X25X30-37-45.png""><br>                        I tavolini della collezione Blume, ispirati ad un'idea di eleganza e raffinatezza, riprendono il medesimo profilo a forma di fiore delle sedute che, sporgendo oltre il perimetro del ripiano, viene messo in evidenza. Disponibile in tre diverse altezze con struttura in estruso di alluminio e ripiano rettangolare 1000x250 mm in marmo, agglomerato di marmo o stratificato. I tavolini Blume possono essere sovrapposti e dare vita a composizioni di varia natura.",GG,/export/sites/default/galleries/colori/METALLI/METALLI/METALLI-Blume-GG.jpg
"https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BLUME/BLT_100X25/Blume_blt_100x25_01_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BLUME/BLT_100X25/Blume_blt_100x25_02_zoom.jpg; ","
                BLUME BLT_100X25
        ","<img src=""https://www.pedrali.it/export/sites/default/galleries/disegni/COMPLEMENTI/MM-IN/Blume_BLT100X25X30-37-45.png""><br>                        I tavolini della collezione Blume, ispirati ad un'idea di eleganza e raffinatezza, riprendono il medesimo profilo a forma di fiore delle sedute che, sporgendo oltre il perimetro del ripiano, viene messo in evidenza. Disponibile in tre diverse altezze con struttura in estruso di alluminio e ripiano rettangolare 1000x250 mm in marmo, agglomerato di marmo o stratificato. I tavolini Blume possono essere sovrapposti e dare vita a composizioni di varia natura.",FNP_NE,/export/sites/default/galleries/colori/RIPIANI_FENIX/FNP-FNP_NE.png
"https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BLUME/BLT_100X25/Blume_blt_100x25_01_zoom.jpg; https://www.pedrali.it/export/sites/default/galleries/prodotti/COMPLEMENTI/BLUME/BLT_100X25/Blume_blt_100x25_02_zoom.jpg; ","
                BLUME BLT_100X25
        ","<img src=""https://www.pedrali.it/export/sites/default/galleries/disegni/COMPLEMENTI/MM-IN/Blume_BLT100X25X30-37-45.png""><br>                        I tavolini della collezione Blume, ispirati ad un'idea di eleganza e raffinatezza, riprendono il medesimo profilo a forma di fiore delle sedute che, sporgendo oltre il perimetro del ripiano, viene messo in evidenza. Disponibile in tre diverse altezze con struttura in estruso di alluminio e ripiano rettangolare 1000x250 mm in marmo, agglomerato di marmo o stratificato. I tavolini Blume possono essere sovrapposti e dare vita a composizioni di varia natura.",FNI3452,/export/sites/default/galleries/colori/FNI3452.png
